"job_id","job_title_short","job_location","salary_year_avg","job_country","company_name","skills"
655056,"Data Analyst","Atlanta, GA","92500.0","United States","SynergisticIT","docker"
724023,"Data Analyst","Atlanta, GA","90000.0","United States","WNA-LTD.com","excel"
724023,"Data Analyst","Atlanta, GA","90000.0","United States","WNA-LTD.com","power bi"
724023,"Data Analyst","Atlanta, GA","90000.0","United States","WNA-LTD.com","spreadsheet"
724023,"Data Analyst","Atlanta, GA","90000.0","United States","WNA-LTD.com","powerpoint"
724023,"Data Analyst","Atlanta, GA","90000.0","United States","WNA-LTD.com","visio"
1017862,"Data Analyst","Atlanta, GA","90000.0","United States","Kimberly-Clark Corporation","sql"
1017862,"Data Analyst","Atlanta, GA","90000.0","United States","Kimberly-Clark Corporation","sql server"
1017862,"Data Analyst","Atlanta, GA","90000.0","United States","Kimberly-Clark Corporation","azure"
1017862,"Data Analyst","Atlanta, GA","90000.0","United States","Kimberly-Clark Corporation","sap"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","python"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","java"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","sas"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","javascript"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","c++"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","oracle"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","spring"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","tableau"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","sas"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","jenkins"
294035,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","docker"
1043611,"Data Analyst","Atlanta, GA","90000.0","United States","Deluxe Corporation","sql"
1043611,"Data Analyst","Atlanta, GA","90000.0","United States","Deluxe Corporation","python"
1043611,"Data Analyst","Atlanta, GA","90000.0","United States","Deluxe Corporation","r"
1043611,"Data Analyst","Atlanta, GA","90000.0","United States","Deluxe Corporation","dynamodb"
1043611,"Data Analyst","Atlanta, GA","90000.0","United States","Deluxe Corporation","aws"
1043611,"Data Analyst","Atlanta, GA","90000.0","United States","Deluxe Corporation","excel"
1244065,"Data Analyst","Atlanta, GA","90000.0","United States","Elevate Digital","sql"
1244065,"Data Analyst","Atlanta, GA","90000.0","United States","Elevate Digital","python"
1244065,"Data Analyst","Atlanta, GA","90000.0","United States","Elevate Digital","r"
1244065,"Data Analyst","Atlanta, GA","90000.0","United States","Elevate Digital","excel"
1244065,"Data Analyst","Atlanta, GA","90000.0","United States","Elevate Digital","tableau"
1244065,"Data Analyst","Atlanta, GA","90000.0","United States","Elevate Digital","flow"
1417701,"Data Analyst","Atlanta, GA","90000.0","United States","The Goldman Sachs Group, Inc","sql"
1417701,"Data Analyst","Atlanta, GA","90000.0","United States","The Goldman Sachs Group, Inc","python"
1417701,"Data Analyst","Atlanta, GA","90000.0","United States","The Goldman Sachs Group, Inc","r"
1417701,"Data Analyst","Atlanta, GA","90000.0","United States","The Goldman Sachs Group, Inc","aws"
1417701,"Data Analyst","Atlanta, GA","90000.0","United States","The Goldman Sachs Group, Inc","snowflake"
1417701,"Data Analyst","Atlanta, GA","90000.0","United States","The Goldman Sachs Group, Inc","excel"
977473,"Data Analyst","Atlanta, GA","90000.0","United States","Frontdoor, Inc.","sql"
977473,"Data Analyst","Atlanta, GA","90000.0","United States","Frontdoor, Inc.","python"
977473,"Data Analyst","Atlanta, GA","90000.0","United States","Frontdoor, Inc.","r"
977473,"Data Analyst","Atlanta, GA","90000.0","United States","Frontdoor, Inc.","snowflake"
977473,"Data Analyst","Atlanta, GA","90000.0","United States","Frontdoor, Inc.","looker"
890396,"Data Analyst","Atlanta, GA","90000.0","United States","RVO Health","sql"
890396,"Data Analyst","Atlanta, GA","90000.0","United States","RVO Health","tableau"
890396,"Data Analyst","Atlanta, GA","90000.0","United States","RVO Health","looker"
1148204,"Data Analyst","Atlanta, GA","90000.0","United States","State Farm","azure"
1148204,"Data Analyst","Atlanta, GA","90000.0","United States","State Farm","aws"
1148204,"Data Analyst","Atlanta, GA","90000.0","United States","State Farm","react"
1572174,"Data Analyst","Atlanta, GA","90000.0","United States","Parkmobile","sql"
1572174,"Data Analyst","Atlanta, GA","90000.0","United States","Parkmobile","python"
1572174,"Data Analyst","Atlanta, GA","90000.0","United States","Parkmobile","snowflake"
1572174,"Data Analyst","Atlanta, GA","90000.0","United States","Parkmobile","tableau"
1572174,"Data Analyst","Atlanta, GA","90000.0","United States","Parkmobile","looker"
284263,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","python"
284263,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","java"
284263,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","sas"
284263,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","javascript"
284263,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","c++"
284263,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","oracle"
284263,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","tensorflow"
284263,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","spring"
284263,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","tableau"
284263,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","sas"
284263,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","jenkins"
284263,"Data Analyst","Atlanta, GA","90000.0","United States","SynergisticIT","docker"
332708,"Data Analyst","Atlanta, GA","90000.0","United States","Regions Financial Corporation","sql"
332708,"Data Analyst","Atlanta, GA","90000.0","United States","Regions Financial Corporation","sas"
332708,"Data Analyst","Atlanta, GA","90000.0","United States","Regions Financial Corporation","excel"
332708,"Data Analyst","Atlanta, GA","90000.0","United States","Regions Financial Corporation","tableau"
332708,"Data Analyst","Atlanta, GA","90000.0","United States","Regions Financial Corporation","power bi"
332708,"Data Analyst","Atlanta, GA","90000.0","United States","Regions Financial Corporation","sas"
332708,"Data Analyst","Atlanta, GA","90000.0","United States","Regions Financial Corporation","word"
332708,"Data Analyst","Atlanta, GA","90000.0","United States","Regions Financial Corporation","powerpoint"
332708,"Data Analyst","Atlanta, GA","90000.0","United States","Regions Financial Corporation","outlook"
1031091,"Data Analyst","Atlanta, GA","90000.0","United States","Honeywell","python"
1031091,"Data Analyst","Atlanta, GA","90000.0","United States","Honeywell","nosql"
1031091,"Data Analyst","Atlanta, GA","90000.0","United States","Honeywell","r"
1031091,"Data Analyst","Atlanta, GA","90000.0","United States","Honeywell","sas"
1031091,"Data Analyst","Atlanta, GA","90000.0","United States","Honeywell","hadoop"
1031091,"Data Analyst","Atlanta, GA","90000.0","United States","Honeywell","tableau"
1031091,"Data Analyst","Atlanta, GA","90000.0","United States","Honeywell","sas"
1031091,"Data Analyst","Atlanta, GA","90000.0","United States","Honeywell","spss"
327512,"Data Analyst","Atlanta, GA","90000.0","United States","NFI Industries","sql"
327512,"Data Analyst","Atlanta, GA","90000.0","United States","NFI Industries","python"
327512,"Data Analyst","Atlanta, GA","90000.0","United States","NFI Industries","r"
327512,"Data Analyst","Atlanta, GA","90000.0","United States","NFI Industries","c"
327512,"Data Analyst","Atlanta, GA","90000.0","United States","NFI Industries","azure"
327512,"Data Analyst","Atlanta, GA","90000.0","United States","NFI Industries","tableau"
327512,"Data Analyst","Atlanta, GA","90000.0","United States","NFI Industries","power bi"
1773080,"Data Analyst","Atlanta, GA","90000.0","United States","Koch Industries","python"
1773080,"Data Analyst","Atlanta, GA","90000.0","United States","Koch Industries","r"
1773080,"Data Analyst","Atlanta, GA","90000.0","United States","Koch Industries","tableau"
1773080,"Data Analyst","Atlanta, GA","90000.0","United States","Koch Industries","qlik"
307549,"Data Analyst","Atlanta, GA","90000.0","United States","Truist Financial","sql"
307549,"Data Analyst","Atlanta, GA","90000.0","United States","Truist Financial","sas"
307549,"Data Analyst","Atlanta, GA","90000.0","United States","Truist Financial","sas"
697856,"Data Analyst","Atlanta, GA","88000.0","United States","Credit Acceptance Corporation","sql"
697856,"Data Analyst","Atlanta, GA","88000.0","United States","Credit Acceptance Corporation","python"
697856,"Data Analyst","Atlanta, GA","88000.0","United States","Credit Acceptance Corporation","r"
697856,"Data Analyst","Atlanta, GA","88000.0","United States","Credit Acceptance Corporation","sas"
697856,"Data Analyst","Atlanta, GA","88000.0","United States","Credit Acceptance Corporation","express"
697856,"Data Analyst","Atlanta, GA","88000.0","United States","Credit Acceptance Corporation","excel"
697856,"Data Analyst","Atlanta, GA","88000.0","United States","Credit Acceptance Corporation","sas"
1473801,"Data Analyst","Atlanta, GA","87526.0","United States","Atlanta Public Schools","word"
1473801,"Data Analyst","Atlanta, GA","87526.0","United States","Atlanta Public Schools","spreadsheet"
1336173,"Data Analyst","Atlanta, GA","86375.0","United States","RVO Health","sql"
1336173,"Data Analyst","Atlanta, GA","86375.0","United States","RVO Health","tableau"
1336173,"Data Analyst","Atlanta, GA","86375.0","United States","RVO Health","looker"
434783,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","python"
434783,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","java"
434783,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","r"
434783,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","jupyter"
434783,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","github"
496170,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","python"
496170,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","java"
496170,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","r"
496170,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","jupyter"
496170,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","github"
1543231,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","python"
1543231,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","java"
1543231,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","r"
1543231,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","jupyter"
1543231,"Data Analyst","Atlanta, GA","83862.5","United States","Atlanta Regional Commission","github"
56056,"Data Analyst","Atlanta, GA","83000.0","United States","Kion Group AG","excel"
56056,"Data Analyst","Atlanta, GA","83000.0","United States","Kion Group AG","powerpoint"
1567981,"Data Analyst","Atlanta, GA","81311.5","United States","State Farm","sql"
1567981,"Data Analyst","Atlanta, GA","81311.5","United States","State Farm","python"
1567981,"Data Analyst","Atlanta, GA","81311.5","United States","State Farm","r"
1567981,"Data Analyst","Atlanta, GA","81311.5","United States","State Farm","sas"
1567981,"Data Analyst","Atlanta, GA","81311.5","United States","State Farm","aws"
1567981,"Data Analyst","Atlanta, GA","81311.5","United States","State Farm","excel"
1567981,"Data Analyst","Atlanta, GA","81311.5","United States","State Farm","sas"
303826,"Data Analyst","Atlanta, GA","80000.0","United States","Georgia State University","python"
303826,"Data Analyst","Atlanta, GA","80000.0","United States","Georgia State University","r"
303826,"Data Analyst","Atlanta, GA","80000.0","United States","Georgia State University","power bi"
1578083,"Data Analyst","Atlanta, GA","80000.0","United States","Square","sql"
1578083,"Data Analyst","Atlanta, GA","80000.0","United States","Square","python"
1578083,"Data Analyst","Atlanta, GA","80000.0","United States","Square","go"
1578083,"Data Analyst","Atlanta, GA","80000.0","United States","Square","c"
1578083,"Data Analyst","Atlanta, GA","80000.0","United States","Square","excel"
1578083,"Data Analyst","Atlanta, GA","80000.0","United States","Square","tableau"
1578083,"Data Analyst","Atlanta, GA","80000.0","United States","Square","looker"
564337,"Data Analyst","Atlanta, GA","77500.0","United States","Together Work","crystal"
564337,"Data Analyst","Atlanta, GA","77500.0","United States","Together Work","oracle"
564337,"Data Analyst","Atlanta, GA","77500.0","United States","Together Work","tableau"
564337,"Data Analyst","Atlanta, GA","77500.0","United States","Together Work","atlassian"
564337,"Data Analyst","Atlanta, GA","77500.0","United States","Together Work","jira"
564337,"Data Analyst","Atlanta, GA","77500.0","United States","Together Work","confluence"
564337,"Data Analyst","Atlanta, GA","77500.0","United States","Together Work","smartsheet"
564337,"Data Analyst","Atlanta, GA","77500.0","United States","Together Work","zoom"
879587,"Data Analyst","Atlanta, GA","77027.5","United States","Atlanta Regional Commission","python"
879587,"Data Analyst","Atlanta, GA","77027.5","United States","Atlanta Regional Commission","java"
879587,"Data Analyst","Atlanta, GA","77027.5","United States","Atlanta Regional Commission","r"
879587,"Data Analyst","Atlanta, GA","77027.5","United States","Atlanta Regional Commission","jupyter"
879587,"Data Analyst","Atlanta, GA","77027.5","United States","Atlanta Regional Commission","github"
385484,"Data Analyst","Atlanta, GA","75000.0","United States","Porsche","sql"
385484,"Data Analyst","Atlanta, GA","75000.0","United States","Porsche","python"
385484,"Data Analyst","Atlanta, GA","75000.0","United States","Porsche","r"
385484,"Data Analyst","Atlanta, GA","75000.0","United States","Porsche","sql server"
385484,"Data Analyst","Atlanta, GA","75000.0","United States","Porsche","excel"
385484,"Data Analyst","Atlanta, GA","75000.0","United States","Porsche","microstrategy"
385484,"Data Analyst","Atlanta, GA","75000.0","United States","Porsche","powerpoint"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","sql"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","python"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","r"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","sas"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","postgresql"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","azure"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","databricks"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","pyspark"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","django"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","excel"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","tableau"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","sas"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","word"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","powerpoint"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","outlook"
916181,"Data Analyst","Atlanta, GA","75000.0","United States","General Dynamics Information Technology","github"
1121153,"Data Analyst","Atlanta, GA","71300.0","United States","Guidehouse","sql"
1121153,"Data Analyst","Atlanta, GA","71300.0","United States","Guidehouse","excel"
1121153,"Data Analyst","Atlanta, GA","71300.0","United States","Guidehouse","power bi"
1170512,"Data Analyst","Atlanta, GA","70500.0","United States","The Intersect Group","sql"
1170512,"Data Analyst","Atlanta, GA","70500.0","United States","The Intersect Group","python"
1170512,"Data Analyst","Atlanta, GA","70500.0","United States","The Intersect Group","r"
1170512,"Data Analyst","Atlanta, GA","70500.0","United States","The Intersect Group","power bi"
1487042,"Data Analyst","Atlanta, GA","70000.0","United States","CRH","sql"
1487042,"Data Analyst","Atlanta, GA","70000.0","United States","CRH","c#"
1487042,"Data Analyst","Atlanta, GA","70000.0","United States","CRH","excel"
1487042,"Data Analyst","Atlanta, GA","70000.0","United States","CRH","word"
1487042,"Data Analyst","Atlanta, GA","70000.0","United States","CRH","powerpoint"
1487042,"Data Analyst","Atlanta, GA","70000.0","United States","CRH","outlook"
1302787,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","sql"
431949,"Data Analyst","Atlanta, GA","70000.0","United States","WNA Ltd","excel"
431949,"Data Analyst","Atlanta, GA","70000.0","United States","WNA Ltd","power bi"
431949,"Data Analyst","Atlanta, GA","70000.0","United States","WNA Ltd","spreadsheet"
431949,"Data Analyst","Atlanta, GA","70000.0","United States","WNA Ltd","powerpoint"
431949,"Data Analyst","Atlanta, GA","70000.0","United States","WNA Ltd","visio"
1594198,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","python"
1594198,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","r"
1411022,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","sql"
1411022,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","python"
1411022,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","perl"
1411022,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","mysql"
1411022,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","azure"
1411022,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","oracle"
1411022,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","unix"
1411022,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","linux"
1411022,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","windows"
1411022,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","splunk"
1273937,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","sql"
1273937,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","python"
1273937,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","nosql"
1273937,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","r"
1273937,"Data Analyst","Atlanta, GA","70000.0","United States","Acadia Technologies, Inc.","matlab"
147393,"Data Analyst","Atlanta, GA","70000.0","United States","JLL","sql"
147393,"Data Analyst","Atlanta, GA","70000.0","United States","JLL","python"
147393,"Data Analyst","Atlanta, GA","70000.0","United States","JLL","excel"
147393,"Data Analyst","Atlanta, GA","70000.0","United States","JLL","tableau"
147393,"Data Analyst","Atlanta, GA","70000.0","United States","JLL","power bi"
521738,"Data Analyst","Atlanta, GA","68500.0","United States","Randstad USA","excel"
1543688,"Data Analyst","Atlanta, GA","67043.0","United States","Atlanta Regional Commission","python"
1543688,"Data Analyst","Atlanta, GA","67043.0","United States","Atlanta Regional Commission","java"
1543688,"Data Analyst","Atlanta, GA","67043.0","United States","Atlanta Regional Commission","r"
178703,"Data Analyst","Atlanta, GA","65000.0","United States","Integrated Resources, Inc ( IRI )","excel"
1075554,"Data Analyst","Atlanta, GA","65000.0","United States","Mellow Mushroom","sql"
1075554,"Data Analyst","Atlanta, GA","65000.0","United States","Mellow Mushroom","excel"
913177,"Data Analyst","Atlanta, GA","65000.0","United States","Alliant Insurance Services","tableau"
749612,"Data Analyst","Atlanta, GA","64890.0","United States","ICF","excel"
749612,"Data Analyst","Atlanta, GA","64890.0","United States","ICF","word"
749612,"Data Analyst","Atlanta, GA","64890.0","United States","ICF","sheets"
749612,"Data Analyst","Atlanta, GA","64890.0","United States","ICF","powerpoint"
749612,"Data Analyst","Atlanta, GA","64890.0","United States","ICF","outlook"
1109032,"Data Analyst","Atlanta, GA","60000.0","United States","Georgia State University","python"
1109032,"Data Analyst","Atlanta, GA","60000.0","United States","Georgia State University","r"
1109032,"Data Analyst","Atlanta, GA","60000.0","United States","Georgia State University","power bi"
238363,"Data Analyst","Atlanta, GA","57058.0","United States","Atlanta Regional Commission","python"
238363,"Data Analyst","Atlanta, GA","57058.0","United States","Atlanta Regional Commission","java"
238363,"Data Analyst","Atlanta, GA","57058.0","United States","Atlanta Regional Commission","r"
238363,"Data Analyst","Atlanta, GA","57058.0","United States","Atlanta Regional Commission","jupyter"
238363,"Data Analyst","Atlanta, GA","57058.0","United States","Atlanta Regional Commission","github"
202055,"Data Analyst","Atlanta, GA","55000.0","United States","Cogent Infotech.","sql"
202055,"Data Analyst","Atlanta, GA","55000.0","United States","Cogent Infotech.","python"
202055,"Data Analyst","Atlanta, GA","55000.0","United States","Cogent Infotech.","pandas"
202055,"Data Analyst","Atlanta, GA","55000.0","United States","Cogent Infotech.","numpy"
202055,"Data Analyst","Atlanta, GA","55000.0","United States","Cogent Infotech.","matplotlib"
202055,"Data Analyst","Atlanta, GA","55000.0","United States","Cogent Infotech.","seaborn"
202055,"Data Analyst","Atlanta, GA","55000.0","United States","Cogent Infotech.","excel"
202055,"Data Analyst","Atlanta, GA","55000.0","United States","Cogent Infotech.","tableau"
202055,"Data Analyst","Atlanta, GA","55000.0","United States","Cogent Infotech.","alteryx"
33572,"Data Analyst","Atlanta, GA","52500.0","United States","Global Data Network","sql"
33572,"Data Analyst","Atlanta, GA","52500.0","United States","Global Data Network","oracle"
1390161,"Data Analyst","Atlanta, GA","50000.0","United States","Orkin","sql"
1390161,"Data Analyst","Atlanta, GA","50000.0","United States","Orkin","excel"
643966,"Data Analyst","Atlanta, GA","47500.0","United States","Ali Awad Law, P.C.","sql"
643966,"Data Analyst","Atlanta, GA","47500.0","United States","Ali Awad Law, P.C.","excel"
1123965,"Data Analyst","Atlanta, GA","47500.0","United States","Ali Awad Law, P.C.","sql"
1123965,"Data Analyst","Atlanta, GA","47500.0","United States","Ali Awad Law, P.C.","excel"
1382290,"Data Analyst","Atlanta, GA","46000.0","United States","State of Georgia","sql"
1382290,"Data Analyst","Atlanta, GA","46000.0","United States","State of Georgia","sql server"
1382290,"Data Analyst","Atlanta, GA","46000.0","United States","State of Georgia","excel"
1382290,"Data Analyst","Atlanta, GA","46000.0","United States","State of Georgia","word"
1382290,"Data Analyst","Atlanta, GA","46000.0","United States","State of Georgia","sharepoint"
1382290,"Data Analyst","Atlanta, GA","46000.0","United States","State of Georgia","powerpoint"
1162393,"Data Analyst","Atlanta, GA","46000.0","United States","State of Georgia","sql"
1162393,"Data Analyst","Atlanta, GA","46000.0","United States","State of Georgia","sql server"
1162393,"Data Analyst","Atlanta, GA","46000.0","United States","State of Georgia","excel"
1162393,"Data Analyst","Atlanta, GA","46000.0","United States","State of Georgia","word"
1162393,"Data Analyst","Atlanta, GA","46000.0","United States","State of Georgia","sharepoint"
1162393,"Data Analyst","Atlanta, GA","46000.0","United States","State of Georgia","powerpoint"
95178,"Data Analyst","Atlanta, GA","45000.0","United States","State of Georgia","sql"
95178,"Data Analyst","Atlanta, GA","45000.0","United States","State of Georgia","sql server"
95178,"Data Analyst","Atlanta, GA","45000.0","United States","State of Georgia","excel"
95178,"Data Analyst","Atlanta, GA","45000.0","United States","State of Georgia","word"
95178,"Data Analyst","Atlanta, GA","45000.0","United States","State of Georgia","sharepoint"
95178,"Data Analyst","Atlanta, GA","45000.0","United States","State of Georgia","powerpoint"
720897,"Data Analyst","Atlanta, GA","40000.0","United States","Techniweld USA","oracle"
720897,"Data Analyst","Atlanta, GA","40000.0","United States","Techniweld USA","sheets"
1529999,"Data Analyst","Atlanta, GA","35000.0","United States","Kimberly-Clark Corporation","windows"
1529999,"Data Analyst","Atlanta, GA","35000.0","United States","Kimberly-Clark Corporation","excel"
1529999,"Data Analyst","Atlanta, GA","35000.0","United States","Kimberly-Clark Corporation","tableau"
1529999,"Data Analyst","Atlanta, GA","35000.0","United States","Kimberly-Clark Corporation","power bi"
1529999,"Data Analyst","Atlanta, GA","35000.0","United States","Kimberly-Clark Corporation","word"
1529999,"Data Analyst","Atlanta, GA","35000.0","United States","Kimberly-Clark Corporation","powerpoint"
